Condition_Time	gene	geneName	baseMean	log2FC	stderror	padj
R_240	CNAG_01276	CNAG_01276	381.05	0.067245	0.14655	0.76367
R_240	CNAG_01277	CNAG_01277	302.01	0.63632	0.15286	2.4076e-4
R_240	CNAG_01278	APT2	335.56	0.46019	0.15123	0.0096208
R_240	CNAG_01279	CNAG_01279	155.41	0.46283	0.15532	0.011456
R_240	CNAG_01281	CNAG_01281	329	-0.16274	0.13827	0.37882
R_240	CNAG_01282	CNAG_01282	279.02	0.41981	0.18287	0.059324
R_240	CNAG_01283	CAP5	243.44	1.7282	0.41479	2.3772e-4
R_240	CNAG_01284	CNAG_01284	476.9	0.18322	0.13938	0.31816
R_240	CNAG_01285	CNAG_01285	23.159	1.3822	0.25635	1.0599e-6
R_240	CNAG_01286	CNAG_01286	67.33	0.14499	0.20834	0.63214
R_240	CNAG_01287	CNAG_01287	983.59	-0.18698	0.11165	0.18698
R_240	CNAG_01288	CNAG_01288	806.38	-0.23387	0.11857	0.1115
R_240	CNAG_01289	CNAG_01289	214.73	-0.062541	0.14545	0.77949
R_240	CNAG_01290	CNAG_01290	254.38	-0.42751	0.1596	0.024811
R_240	CNAG_01291	CNAG_01291	382.93	0.33587	0.107	0.0074787
R_240	CNAG_01292	CNAG_01292	1121.8	-0.4656	0.23356	0.10737
R_240	CNAG_01293	CNAG_01293	351.16	0.050309	0.1396	0.81477
R_240	CNAG_01294	IPK1	72.462	0.18234	0.21696	0.54939
R_240	CNAG_01295	CNAG_01295	306.44	-0.16277	0.13181	0.3514
R_240	CNAG_01296	CNAG_01296	588.79	-0.31486	0.16791	0.13259
R_240	CNAG_01297	CNAG_01297	95.158	-0.10516	0.14584	0.61745
R_240	CNAG_01298	CNAG_01298	537.69	0.1504	0.15041	0.46524
R_240	CNAG_01299	CNAG_01299	0.97168	1.4282	1.7603	0.5655
R_240	CNAG_01300	CNAG_01300	4627.1	-0.27645	0.11538	0.047488
R_240	CNAG_01301	CNAG_01301	1096.9	0.10429	0.14666	0.62379
R_240	CNAG_01302	CNAG_01302	417.81	0.16109	0.15287	0.43654
R_240	CNAG_01303	CNAG_01303	283.52	-0.60978	0.14782	2.8037e-4
R_240	CNAG_01304	CNAG_01304	289.19	-0.52801	0.15787	0.0041257
R_240	CNAG_01305	CNAG_01305	989.67	-0.48073	0.16589	0.014276
R_240	CNAG_01306	CNAG_01306	180.96	0.10668	0.18264	0.69386
R_240	CNAG_01307	CNAG_01307	621.8	-0.31945	0.19974	0.21069
R_240	CNAG_01308	CNAG_01308	1089.6	0.082784	0.19655	0.78467
R_240	CNAG_01309	CNAG_01309	353.7	0.078232	0.13027	0.68348
R_240	CNAG_01310	CNAG_01310	528.42	-0.11959	0.25965	0.76285
R_240	CNAG_01313	CNAG_01313	311.02	0.77005	0.10651	1.7207e-11
R_240	CNAG_01314	PPP1	652.18	0.65042	0.13975	3.3069e-5
R_240	CNAG_01315	CNAG_01315	255.58	-0.019826	0.11806	0.91893
R_240	CNAG_01316	RPA32	194.65	-0.063199	0.15828	0.7964
R_240	CNAG_01317	CNAG_01317	511.48	-0.069288	0.13801	0.73909
R_240	CNAG_01318	CNAG_01318	283.17	1.1256	0.12287	3.8801e-18
R_240	CNAG_01319	PAC2	161.9	-0.0036572	0.22875	0.99353
R_240	CNAG_01320	CNAG_01320	451.62	-0.31408	0.10214	0.0088603
R_240	CNAG_01321	CNAG_01321	1660.2	0.31541	0.14174	0.068548
R_240	CNAG_01322	CNAG_01322	351.47	0.2826	0.17753	0.21332
R_240	CNAG_01323	CNAG_01323	1891.8	-0.55574	0.14045	5.2359e-4
R_240	CNAG_01324	CNAG_01324	45.006	0.47255	0.23047	0.096516
R_240	CNAG_01325	CNAG_01325	148.77	-0.77478	0.26931	0.015092
R_240	CNAG_01330	CNAG_01330	278.76	0.09664	0.11465	0.54838
R_240	CNAG_01331	CNAG_01331	332.45	-0.10567	0.1166	0.51569
R_240	CNAG_01332	CNAG_01332	6504.2	-0.37929	0.10939	0.0027983
R_240	CNAG_01333	ALK1	6.8269	2.24	0.73402	0.0094186
R_240	CNAG_01334	CNAG_01334	60.73	1.1735	0.30182	6.6557e-4
R_240	CNAG_01335	CNAG_01335	54.757	1.2609	0.19377	2.0348e-9
R_240	CNAG_01336	CNAG_01336	98.443	0.19377	0.20079	0.48433
R_240	CNAG_01337	CNAG_01337	206.62	0.10656	0.21137	0.73837
R_240	CNAG_01338	CNAG_01338	750.26	0.28145	0.1326	0.084159
R_240	CNAG_01339	CNAG_01339	406.49	-0.22502	0.12943	0.16852
R_240	CNAG_01340	CNAG_01340	487.61	-0.20478	0.1695	0.36401
R_240	CNAG_01341	ISP3	670.89	-0.62084	0.21822	0.016414
R_240	CNAG_01342	CNAG_01342	257.48	-0.35779	0.10385	0.0030041
R_240	CNAG_01343	CNAG_01343	230.38	0.12067	0.1357	0.52486
R_240	CNAG_01344	CNAG_01344	102.19	-0.53528	0.14942	0.001924
R_240	CNAG_01345	CNAG_01345	380.22	-0.51624	0.11599	7.6445e-5
R_240	CNAG_01346	HPP2	123.57	0.24463	0.14357	0.17839
R_240	CNAG_01347	CNAG_01347	564.47	0.67426	0.13315	5.2761e-6
R_240	CNAG_01348	CNAG_01348	702.39	-1.0503	0.16644	6.7014e-9
R_240	CNAG_01349	CNAG_01349	139.59	0.06666	0.21147	0.83892
R_240	CNAG_01350	RMD5	235.63	0.2	0.11307	0.16043
R_240	CNAG_01351	CNAG_01351	599.5	-0.13823	0.093858	0.2546
R_240	CNAG_01352	CNAG_01352	429.22	0.29748	0.13107	0.062516
R_240	CNAG_01353	CNAG_01353	759.69	-0.44603	0.16503	0.023393
R_240	CNAG_01354	CNAG_01354	11597	-0.74581	0.29504	0.035544
R_240	CNAG_01355	CNAG_01355	333.61	0.30573	0.14632	0.089656
R_240	CNAG_01356	CNAG_01356	114	-0.0051177	0.1438	0.98468
R_240	CNAG_01357	SDP101	202.36	-0.33452	0.15767	0.08428
R_240	CNAG_01358	CNAG_01358	177.02	0.66728	0.19243	0.0027971
R_240	CNAG_01359	CNAG_01359	3681.9	-0.15424	0.19208	0.57085
R_240	CNAG_01360	CNAG_01360	713.12	-0.035462	0.11703	0.84509
R_240	CNAG_01361	CNAG_01361	4315.6	0.014269	0.1097	0.93887
R_240	CNAG_01362	CNAG_01362	362.12	-0.059811	0.093796	0.66532
R_240	CNAG_01363	CNAG_01363	300.41	-0.48128	0.12719	9.6994e-4
R_240	CNAG_01364	CNAG_01364	886.28	-0.613	0.13123	3.0669e-5
R_240	CNAG_01365	CNAG_01365	303.01	-0.74596	0.23143	0.0058964
R_240	CNAG_01367	CNAG_01367	1.9844	0.82318	0.96883	0.54516
R_240	CNAG_01368	CNAG_01368	230.6	-0.39048	0.31225	0.34521
R_240	CNAG_01369	CNAG_01369	252.35	0.90104	0.29097	0.0083795
R_240	CNAG_01370	CNAG_01370	105.3	0.47496	0.22087	0.079896
R_240	CNAG_01371	CRG2	158.26	0.35137	0.19182	0.14353
R_240	CNAG_01372	CNAG_01372	197.38	0.028461	0.16064	0.9138
R_240	CNAG_01373	CDC10	561.26	0.42772	0.31002	0.29067
R_240	CNAG_01375	ABP1	339.92	0.16693	0.15465	0.42506
R_240	CNAG_01376	CNAG_01376	3961.1	0.33136	0.19892	0.18936
R_240	CNAG_01377	UBP13	370.39	0.38809	0.13799	0.017783
R_240	CNAG_01378	STE24	187.4	0.026008	0.12758	0.89853
R_240	CNAG_01379	CNAG_01379	862.85	-0.62914	0.12161	3.1481e-6
R_240	CNAG_01380	CNAG_01380	366.1	-0.2146	0.20171	0.43161
R_240	CNAG_01381	CNAG_01381	282.17	-0.25229	0.1251	0.10284
R_240	CNAG_01382	CNAG_01382	97.19	-0.1567	0.18573	0.54818
R_240	CNAG_01384	CNAG_01384	424.57	-0.024833	0.18074	0.93583
R_240	CNAG_01385	GGT1	313.34	0.14736	0.13602	0.42318
R_240	CNAG_01386	CNAG_01386	116.94	0.24259	0.15111	0.20853
R_240	CNAG_01387	CNAG_01387	508.77	-0.35983	0.18398	0.11457
R_240	CNAG_01388	CNAG_01388	115.23	0.078331	0.20381	0.80383
R_240	CNAG_01389	CNAG_01389	56.042	2.6531	0.91147	0.013797
R_240	CNAG_01390	CNAG_01390	1130.1	-0.19572	0.10248	0.12452
R_240	CNAG_01391	CNAG_01391	1020.2	-0.034032	0.12517	0.86293
R_240	CNAG_01392	CNAG_01392	94.236	-0.22846	0.19589	0.38323
R_240	CNAG_01395	CNAG_01395	351.53	0.17029	0.17441	0.47769
R_240	CNAG_01396	CNAG_01396	260.9	0.20717	0.097514	0.083978
R_240	CNAG_01397	CNAG_01397	1326.2	-0.059374	0.15884	0.80883
R_240	CNAG_01398	CNAG_01398	585.95	-0.10096	0.10725	0.4967
R_240	CNAG_01399	CNAG_01399	242.97	-0.18983	0.12464	0.23677
R_240	CNAG_01400	CNAG_01400	1150	-0.35779	0.14468	0.04021
R_240	CNAG_01401	CNAG_01401	136.88	0.017022	0.20029	0.95943
R_240	CNAG_01402	CNAG_01402	573.25	0.034507	0.15849	0.89096
R_240	CNAG_01403	CNAG_01403	381.99	0.23321	0.13773	0.18158
R_240	CNAG_01404	CNAG_01404	1736	-0.94295	0.17748	1.581e-6
R_240	CNAG_01405	CNAG_01405	885.49	-0.21706	0.20532	0.43489
R_240	CNAG_01406	CNAG_01406	148.6	0.41122	0.2846	0.26533
R_240	CNAG_01408	CNAG_01408	286.79	0.16405	0.14245	0.39017
R_240	CNAG_01411	CNAG_01411	77.663	0.094281	0.19526	0.74875
R_240	CNAG_01412	PAH1	420.07	0.49946	0.17728	0.017559
R_240	CNAG_01413	PUB1	1721.7	-0.44332	0.16636	0.025594
R_240	CNAG_01414	CNAG_01414	437.69	-0.022498	0.13002	0.91597
R_240	CNAG_01415	CNAG_01415	334.98	-0.10798	0.11328	0.49025
R_240	CNAG_01416	CNAG_01416	311.33	-0.096909	0.16702	0.69623
R_240	CNAG_01417	CNAG_01417	406.88	-0.95737	0.19841	1.5604e-5
R_240	CNAG_01418	CNAG_01418	178.95	0.11781	0.15534	0.59615
R_240	CNAG_01419	CNAG_01419	221.98	-0.17132	0.13961	0.35482
R_240	CNAG_01420	CNAG_01420	128.19	-0.025407	0.13206	0.90479
R_240	CNAG_01421	CNAG_01421	226.48	0.47665	0.2176	0.073498
R_240	CNAG_01422	CNAG_01422	519.4	0.25459	0.15472	0.19591
R_240	CNAG_01423	CNAG_01423	460.72	0.16402	0.18222	0.51891
R_240	CNAG_01424	CNAG_01424	303.6	0.74657	0.18925	5.4463e-4
R_240	CNAG_01425	CNAG_01425	61.873	-0.26084	0.19316	0.3025
R_240	CNAG_01426	CNAG_01426	265.42	-0.012778	0.12842	0.95437
R_240	CNAG_01428	CNAG_01428	7398.9	-0.26576	0.13222	0.10406
R_240	CNAG_01429	CNAG_01429	146.48	-0.051076	0.12357	0.78905
R_240	CNAG_01430	CNAG_01430	163.9	0.17846	0.13488	0.31428
R_240	CNAG_01431	HOB1	156.99	-0.2135	0.15896	0.3053
R_240	CNAG_01432	CNAG_01432	323.15	-0.53101	0.1364	6.537e-4
R_240	CNAG_01435	CNAG_01435	760.21	-0.13575	0.11252	0.36455
R_240	CNAG_01436	SIT4	221.62	0.17378	0.12056	0.26638
R_240	CNAG_01437	CNAG_01437	703.22	-0.57825	0.14199	3.4218e-4
R_240	CNAG_01438	SWI6	66.465	1.0942	0.30219	0.0016926
R_240	CNAG_01439	CNAG_01439	311.71	-0.19022	0.13197	0.26638
R_240	CNAG_01440	CNAG_01440	184.73	0.47794	0.20517	0.055
R_240	CNAG_01441	CNAG_01441	225.93	0.93124	0.24316	8.2386e-4
R_240	CNAG_01442	CNAG_01442	1102.8	0.1826	0.11584	0.21786
R_240	CNAG_01443	CNAG_01443	69.551	-0.63697	0.17416	0.0014965
R_240	CNAG_01444	RPB4	291.46	-0.029596	0.1591	0.90841
R_240	CNAG_01445	APG9	293.91	-0.092889	0.20405	0.76454
R_240	CNAG_01446	HSP12	8709.6	-0.47126	0.18415	0.033028
R_240	CNAG_01448	CNAG_01448	279.71	-0.004519	0.21634	0.99137
R_240	CNAG_01451	CNAG_01451	605.65	0.33956	0.12981	0.028723
R_240	CNAG_01452	MAT3	109.64	-0.48055	0.29353	0.19853
R_240	CNAG_01454	STE12alpha	10.524	-0.51272	1.3038	0.7995
R_240	CNAG_01455	RPL39alpha	6289.1	-1.1418	1.6067	0.62394
R_240	CNAG_01456	CNAG_01456	38.978	-1.0437	1.4137	0.60822
R_240	CNAG_01461	CNAG_01461	179.54	0.083269	0.21006	0.79805
R_240	CNAG_01463	CNAG_01463	506	-0.19543	0.18605	0.43799
R_240	CNAG_01464	FHB1	3662.4	-1.1125	0.25337	9.7391e-5
R_240	CNAG_01465	CNAG_01465	159.35	-0.17618	0.17898	0.4733
R_240	CNAG_01466	CNAG_01466	353.94	-0.63275	0.15694	3.9744e-4
R_240	CNAG_01467	CNAG_01467	276.18	0.5832	0.28477	0.096912
R_240	CNAG_01468	CNAG_01468	25.514	0.77361	0.30303	0.033486
R_240	CNAG_01469	CNAG_01469	641.79	0.13578	0.11768	0.38913
R_240	CNAG_01470	CNAG_01470	384.89	-0.22097	0.15779	0.28195
R_240	CNAG_01471	CNAG_01471	165.9	-0.86224	0.20262	1.6924e-4
R_240	CNAG_01472	CNAG_01472	277.8	-0.20654	0.138	0.24611
R_240	CNAG_01473	CNAG_01473	77.453	-0.18799	0.20274	0.50394
R_240	CNAG_01474	CNAG_01474	93.469	-0.52137	0.19784	0.027518
R_240	CNAG_01475	SMT1	522.51	0.15653	0.092055	0.17936
R_240	CNAG_01476	CNAG_01476	878.23	0.36645	0.14947	0.042006
R_240	CNAG_01477	CNAG_01477	218.69	0.47361	0.24277	0.11563
R_240	CNAG_01478	CNAG_01478	62.364	-0.070972	0.1747	0.79334
R_240	CNAG_01479	CNAG_01479	357.7	0.25405	0.20712	0.35502
R_240	CNAG_01480	CNAG_01480	4080.9	-0.44849	0.14766	0.0097882
R_240	CNAG_01481	CNAG_01481	570.68	-0.1839	0.15516	0.37432
R_240	CNAG_01482	CNAG_01482	226.72	-0.43774	0.16935	0.031028
R_240	CNAG_01483	HPI1	167.79	-0.32612	0.1427	0.060464
R_240	CNAG_01485	CNAG_01485	320.85	-0.28247	0.13337	0.084883
R_240	CNAG_01486	CNAG_01486	4823.4	-0.40382	0.10709	0.0010163
R_240	CNAG_01487	CNAG_01487	7.1321	-0.15616	0.65152	0.8793
R_240	CNAG_01489	CAS9	77.271	1.0875	0.18663	1.0757e-7
R_240	CNAG_01490	CNAG_01490	234.64	-0.23778	0.20722	0.39209
R_240	CNAG_01491	CNAG_01491	157.33	-0.26786	0.19073	0.28074
R_240	CNAG_01492	CNAG_01492	717.54	-0.14836	0.13754	0.42533
R_240	CNAG_01493	CNAG_01493	2108.6	-0.15677	0.17808	0.52884
R_240	CNAG_01494	CNAG_01494	59.587	0.39135	0.19639	0.10754
R_240	CNAG_01495	CNAG_01495	48.213	-0.30814	0.2409	0.33244
R_240	CNAG_01496	PPT1	313.52	-0.21299	0.15422	0.29015
R_240	CNAG_01497	CNAG_01497	100.84	0.34177	0.19754	0.17082
R_240	CNAG_01498	AKP2	101.62	-0.56316	0.19069	0.012339
R_240	CNAG_01499	CNAG_01499	118.16	0.42209	0.20251	0.090509
R_240	CNAG_01500	CNAG_01500	9.4186	-3.9325	0.85438	4.1035e-5
R_240	CNAG_01501	CNAG_01501	88.349	-0.39761	0.19527	0.099341
R_240	CNAG_01502	CNAG_01502	278.1	0.57575	0.15656	0.0013994
R_240	CNAG_01504	CNAG_01504	289.74	0.42386	0.14736	0.01511
R_240	CNAG_01506	CNAG_01506	72.504	1.7696	0.19132	1.7625e-18
R_240	CNAG_01507	CNAG_01507	86.961	0.20442	0.20559	0.4685
R_240	CNAG_01508	CNAG_01508	447.77	0.53814	0.10659	5.6795e-6
R_240	CNAG_01509	CNAG_01509	129.11	0.30041	0.16938	0.15902
R_240	CNAG_01510	CNAG_01510	231.33	0.05674	0.1542	0.81156
R_240	CNAG_01511	CNAG_01511	34.746	1.1464	0.3433	0.0041856
R_240	CNAG_01512	CNAG_01512	53.005	-0.34412	0.22578	0.23656
R_240	CNAG_01513	CNAG_01513	206.84	0.19234	0.13454	0.27096
R_240	CNAG_01518	PMU1	279.63	0.16063	0.14067	0.39461
R_240	CNAG_01519	EEP1	18.946	0.64611	0.31568	0.097164
R_240	CNAG_01520	CNAG_01520	113.15	0.29755	0.31093	0.48824
R_240	CNAG_01521	CNAG_01521	142.62	0.88382	0.73349	0.36502
R_240	CNAG_01522	CNAG_01522	667.14	0.30688	0.38993	0.57985
R_240	CNAG_01523	HOG1	146.92	-0.010409	0.3181	0.98626
R_240	CNAG_01524	CNAG_01524	275.27	-1.5861	0.49617	0.0063213
R_240	CNAG_01525	CNAG_01525	88.489	0.12852	0.30626	0.78518
R_240	CNAG_01526	CNAG_01526	1113	0.40294	0.22482	0.15407
R_240	CNAG_01527	CNAG_01527	24.583	-1.8531	0.38077	1.2807e-5
R_240	CNAG_01528	CNAG_01528	232.53	-1.016	0.23068	9.2576e-5
R_240	CNAG_01529	CNAG_01529	551.87	0.0028376	0.17367	0.99341
R_240	CNAG_01530	MGA2	1546.5	-0.27416	0.19339	0.27543
R_240	CNAG_01531	CNAG_01531	176.02	0.19236	0.15467	0.34743
R_240	CNAG_01532	INP52	149.14	0.011887	0.22194	0.97599
R_240	CNAG_01533	CNAG_01533	92.807	-0.5149	0.36563	0.27928
R_240	CNAG_01534	CNAG_01534	1699.3	-1.5682	0.2461	4.6364e-9
R_240	CNAG_01535	CNAG_01535	401.72	-0.10029	0.18801	0.72302
R_240	CNAG_01536	CNAG_01536	111.59	0.063153	0.27619	0.88503
R_240	CNAG_01537	VAD1	223.54	0.19468	0.32257	0.68243
R_240	CNAG_01538	CNAG_01538	12.667	-0.53292	0.57455	0.50394
R_240	CNAG_01539	CNAG_01539	455.45	-1.8741	0.46197	3.6317e-4
R_240	CNAG_01540	CNAG_01540	43.125	0.89182	0.26206	0.0034286
R_240	CNAG_01541	CNAG_01541	12.412	0.37097	0.48654	0.59421
R_240	CNAG_01542	CNAG_01542	183.15	1.3814	0.23214	5.4952e-8
R_240	CNAG_01543	CNAG_01543	153.54	-0.62756	0.20682	0.0098586
R_240	CNAG_01544	CNAG_01544	866.44	-0.61234	0.15809	7.0351e-4
R_240	CNAG_01545	CNAG_01545	384.64	9.5424e-5	0.115	0.99949
R_240	CNAG_01546	CNAG_01546	126.92	-1.1146	0.23519	2.2927e-5
R_240	CNAG_01547	CNAG_01547	362.72	-0.26035	0.16999	0.23388
R_240	CNAG_01548	CNAG_01548	814.25	-0.20211	0.17568	0.39076
R_240	CNAG_01549	CNAG_01549	402.28	-0.37052	0.10111	0.0014617
R_240	CNAG_01550	CNAG_01550	183.32	-0.94608	0.17042	4.6717e-7
R_240	CNAG_01551	GAT201	1471.9	3.9103	0.43216	1.0472e-17
R_240	CNAG_01552	CNAG_01552	1005	-1.2562	0.21125	5.6225e-8
R_240	CNAG_01553	CNAG_01553	855.94	0.48599	0.16605	0.013208
R_240	CNAG_01554	CNAG_01554	128.6	-0.56022	0.28782	0.1166
R_240	CNAG_01555	CNAG_01555	124.92	0.31046	0.21258	0.25872
R_240	CNAG_01556	CNAG_01556	335.49	-0.82908	0.20425	3.601e-4
R_240	CNAG_01557	CAM1	921.15	-0.57301	0.18935	0.010069
R_240	CNAG_01558	CNAG_01558	7739.2	-0.67319	0.33462	0.10372
R_240	CNAG_01559	CNAG_01559	133.15	-0.22587	0.18732	0.36478
R_240	CNAG_01560	CNAG_01560	40.627	-1.8807	0.9119	0.094136
R_240	CNAG_01561	CNAG_01561	223.32	0.43054	0.16729	0.031828
R_240	CNAG_01562	BLP4	804.51	-2.6641	0.56999	3.042e-5
R_240	CNAG_01563	HDA1	351.14	-0.46596	0.20728	0.065279
R_240	CNAG_01564	CNAG_01564	346.14	-1.6802	0.52522	0.0062863
R_240	CNAG_01565	CNAG_01565	414.81	-0.50151	0.28252	0.15864
R_240	CNAG_01566	CNAG_01566	115.61	0.028722	0.18455	0.92653
R_240	CNAG_01567	CNAG_01567	28.364	1.2923	0.26698	1.4512e-5
R_240	CNAG_01568	CNAG_01568	1086.9	-0.41795	0.1711	0.042859
R_240	CNAG_01569	CNAG_01569	48.11	-0.65627	0.43952	0.24755
R_240	CNAG_01570	CNAG_01570	224.86	-0.026428	0.19855	0.93798
R_240	CNAG_01571	CNAG_01571	330.46	0.065236	0.49051	0.93798
R_240	CNAG_01572	CDC25	34.822	0.20444	0.54238	0.80741
R_240	CNAG_01573	RIF2	202.46	0.23171	0.1986	0.38313
R_240	CNAG_01574	CNAG_01574	1898.1	-0.60278	0.12562	1.7417e-5
R_240	CNAG_01575	CNAG_01575	155.14	0.19736	0.19501	0.45825
R_240	CNAG_01576	CNAG_01576	755.14	-0.43132	0.15996	0.023763
R_240	CNAG_01577	CNAG_01577	3753.5	0.27082	0.15079	0.15293
R_240	CNAG_01578	CNAG_01578	314.05	-0.05348	0.29102	0.90957
R_240	CNAG_01579	CNAG_01579	152.12	0.081491	0.16643	0.74565
R_240	CNAG_01580	SCP1	159.01	-0.27625	0.21027	0.31838
R_240	CNAG_01581	CNAG_01581	1.9702	-0.37976	0.77874	0.74694
R_240	CNAG_01582	CNAG_01582	50.904	-0.25669	0.26845	0.48861
R_240	CNAG_01583	CNAG_01583	883.36	-0.10724	0.15242	0.62762
R_240	CNAG_01584	CNAG_01584	215.83	-1.6937	0.25487	8.5165e-10
R_240	CNAG_01585	CNAG_01585	959.37	-1.6047	0.20647	3.5133e-13
R_240	CNAG_01586	CNAG_01586	1969.9	-0.10534	0.082571	0.33403
R_240	CNAG_01587	CNAG_01587	323.2	-0.077284	0.14586	0.72517
R_240	CNAG_01588	CNAG_01588	4144.4	-0.75874	0.24469	0.0083102
R_240	CNAG_01590	CNAG_01590	387.83	0.0976	0.18177	0.72125
R_240	CNAG_01591	CNAG_01591	157.45	0.0031257	0.20978	0.99368
R_240	CNAG_01592	STE14	53.181	1.179	0.35694	0.004669
R_240	CNAG_01593	CNAG_01593	689.73	-1.3644	0.24138	2.7648e-7
R_240	CNAG_01594	CNAG_01594	173.45	0.72483	0.22181	0.0051674
R_240	CNAG_01595	CNAG_01595	157.93	-0.51855	0.32543	0.21281
R_240	CNAG_01596	CNAG_01596	1049.9	-0.82784	0.48857	0.1812
R_240	CNAG_01597	CNAG_01597	161.64	-0.39054	0.17815	0.073206
R_240	CNAG_01598	CNAG_01598	344.06	-0.28686	0.31261	0.50917
R_240	CNAG_01599	CNAG_01599	403.09	-0.65992	0.20008	0.0047291
R_240	CNAG_01600	CNAG_01600	392.83	-0.39871	0.53967	0.6079
R_240	CNAG_01601	CNAG_01601	437.67	1.0994	0.50108	0.073013
R_240	CNAG_01602	CNAG_01602	518.72	0.23121	0.21398	0.42464
R_240	CNAG_01603	CNAG_01603	1749.8	-0.4101	0.20182	0.10004
R_240	CNAG_01604	CNAG_01604	127.98	-0.29368	0.46716	0.67006
R_240	CNAG_01605	CNAG_01605	62.537	-1.4715	0.47803	0.0087913
R_240	CNAG_01606	CNAG_01606	2.1953	0.4078	0.80527	0.73749
R_240	CNAG_01607	TRX2	325.7	-0.28368	0.32426	0.53158
R_240	CNAG_01608	CNAG_01608	571.23	-0.80524	0.16561	1.308e-5
R_240	CNAG_01609	CNAG_01609	451.52	-0.76476	0.19366	5.3869e-4
R_240	CNAG_01610	CNAG_01610	226.4	-0.22345	0.19676	0.39762
R_240	CNAG_01611	LIV8	166.14	-0.26029	0.33303	0.58334
R_240	CNAG_01612	PSK202	91.541	0.91861	0.36969	0.039248
R_240	CNAG_01613	CNAG_01613	188.13	-0.33549	0.21655	0.22714
R_240	CNAG_01614	UBP10	319.42	-0.13881	0.24013	0.69779
R_240	CNAG_01615	CNAG_01615	252.64	0.076466	0.2095	0.81305
R_240	CNAG_01616	CNAG_01616	386.18	0.79879	0.24818	0.0059735
R_240	CNAG_01619	CNAG_01619	260.06	-0.41769	0.23529	0.15864
R_240	CNAG_01620	CNAG_01620	466.93	-0.075853	0.28608	0.86625
R_240	CNAG_01621	CNAG_01621	13137	-1.041	0.33017	0.0071927
R_240	CNAG_01622	CNAG_01622	69.566	-0.59239	0.20339	0.01373
R_240	CNAG_01623	CNAG_01623	574.48	-1.2313	0.17692	1.0793e-10
R_240	CNAG_01624	CNAG_01624	75.389	0.10838	0.21191	0.73512
R_240	CNAG_01625	CNAG_01625	198.31	-0.55351	0.13626	3.5648e-4
R_240	CNAG_01626	ADA2	1695.5	0.040082	0.16114	0.87439
R_240	CNAG_01627	CNAG_01627	161.99	0.13518	0.27944	0.74866
R_240	CNAG_01628	CNAG_01628	4659.7	-0.24845	0.16723	0.24993
R_240	CNAG_01629	CNAG_01629	881.72	-0.25596	0.251	0.45403
R_240	CNAG_01630	CNAG_01630	98.315	0.13791	0.22498	0.67778
R_240	CNAG_01631	CNAG_01631	552.56	-0.063521	0.13458	0.75596
R_240	CNAG_01632	CNAG_01632	335.8	0.67728	0.54189	0.34545
R_240	CNAG_01633	CNAG_01633	104.15	-0.17617	0.16383	0.42656
R_240	CNAG_01634	CNAG_01634	420.87	-0.53217	0.17021	0.0077574
R_240	CNAG_01635	CNAG_01635	95.606	0.6283	0.17311000000000001	0.0016462
R_240	CNAG_01636	CNAG_01636	269.47	-0.44897	0.10004	6.536e-5
R_240	CNAG_01637	CNAG_01637	233.91	0.33766	0.0991	0.0033892
R_240	CNAG_01638	CNAG_01638	114.85	-0.27437	0.19587	0.28186
R_240	CNAG_01639	CNAG_01639	806.15	-0.33864	0.16685	0.10037
R_240	CNAG_01640	CSF1	483.42	0.38319	0.11871	0.0058192
R_240	CNAG_01641	CNAG_01641	879.99	-0.17356	0.12523	0.28815
R_240	CNAG_01642	CNAG_01642	714.8	0.42412	0.19368	0.07361
R_240	CNAG_01643	CNAG_01643	253.6	0.32435	0.13747	0.051575
R_240	CNAG_01644	MLN4	260.68	0.20291	0.1579	0.32941
R_240	CNAG_01645	CNAG_01645	86.784	0.062676	0.18686	0.82823
R_240	CNAG_01646	CNAG_01646	115.41	-0.14061	0.16387	0.54097
R_240	CNAG_01647	CNAG_01647	334.49	0.13374	0.11483	0.38371
R_240	CNAG_01648	H4	8881.7	-0.075381	0.1298	0.69603
R_240	CNAG_01649	CNAG_01649	146.15	0.13825	0.20371	0.6427
R_240	CNAG_01650	MRPL7	328.63	-0.3641	0.11243	0.0056471
R_240	CNAG_01651	CNAG_01651	39.459	-0.33571	0.28272	0.37331
R_240	CNAG_01652	PNG1	346.2	0.15241	0.14602	0.44124
R_240	CNAG_01653	CIG1	699.26	0.10713	0.35162	0.84458
R_240	CNAG_01654	CAS34	540.79	-0.14089	0.12218	0.38945
R_240	CNAG_01655	CNAG_01655	425.05	-0.3043	0.14733	0.093733
R_240	CNAG_01656	CNAG_01656	3.5277	0.76282	1.0582	0.61745
R_240	CNAG_01657	CNAG_01657	698.65	0.3189	0.16728	0.12537
R_240	CNAG_01658	CNAG_01658	335.54	0.020274	0.13359	0.92805
R_240	CNAG_01659	CNAG_01659	207.55	-0.092303	0.15298	0.68243
R_240	CNAG_01660	GCN3	241.73	-0.12196	0.11106	0.41693
R_240	CNAG_01663	CNAG_01663	61.164	0.66899	0.39658	0.18361
R_240	CNAG_01664	CNAG_01664	133.06	0.51423	0.18314	0.018017
R_240	CNAG_01665	CNAG_01665	714.08	-0.21714	0.20905	0.44378
R_240	CNAG_01666	CNAG_01666	755.35	-0.37971	0.16308	0.055117
R_240	CNAG_01667	COQ2	365.77	-0.095745	0.30076	0.83724
