gene	geneName	baseMean	log2FC	stderror	padj
CNAG_00039	ZFC6	216.25	0.21168	0.30228	0.75889
CNAG_00040	ERG11	471.26	-0.16386	0.11765	0.47281
CNAG_00043	CNAG_00043	177.98	0.16099	0.27974	0.81478
CNAG_00044	CNAG_00044	169.01	-0.1583	0.15579	0.62706
CNAG_00045	CNAG_00045	286.57	-0.2555	0.14996	0.35249
CNAG_00046	CNAG_00046	540.83	0.11244	0.091981	0.5404
CNAG_00047	PKP1	429.04	0.33158	0.21218	0.40712
CNAG_00048	CNAG_00048	67.187	0.0055991	0.22432	0.99338
CNAG_00049	CNAG_00049	47.371	-0.086487	0.23029	0.88629
CNAG_00050	CNAG_00050	122.61	0.20339	0.16254	0.52853000000000006
CNAG_00051	SNT1	714.8	-0.11762	0.14295	0.70646
CNAG_00052	CNAG_00052	613.96	0.46749	0.27874	0.36229
CNAG_00053	CNAG_00053	15.674	-0.11361	0.30593	0.88764
CNAG_00054	CNAG_00054	246.7	0.54229	0.15581	0.014917
CNAG_00055	CNAG_00055	263.82	-0.30593	0.14243	0.20301
CNAG_00056	CNAG_00056	103.07	-0.15084	0.19361	0.7226
CNAG_00057	FPP1	1033.3	0.26124000000000003	0.15434	0.35687
CNAG_00058	CNAG_00058	601.34	0.039883	0.17721	0.9386
CNAG_00059	CNAG_00059	112.11	0.10515	0.16605	0.79013
CNAG_00060	CNAG_00060	459.19	0.22233	0.13521	0.37402
CNAG_00061	CIT1	2342.1	-0.38196	0.21822	0.33401
CNAG_00062	CNAG_00062	326.92	0.13964	0.13913	0.63143
CNAG_00063	CSE4	30.123	-0.1341	0.23978	0.82081
CNAG_00064	CNAG_00064	374.21	-0.184	0.15296	0.55036
CNAG_00065	CNAG_00065	1113.7	-0.037992	0.094522	0.87717
CNAG_00066	CNAG_00066	398.34	0.12356	0.11698	0.60954
CNAG_00067	SSS1	837.11	-0.14579	0.11983	0.54258
CNAG_00068	CNAG_00068	149.94	-0.13395	0.2122	0.79053
CNAG_00069	CNAG_00069	12.265	1.0409	0.42714	0.1337
CNAG_00070	CNAG_00070	1474.2	0.13118	0.11869	0.58882
CNAG_00072	CNAG_00072	520.88	0.19473	0.26605	0.74743
CNAG_00073	CNAG_00073	247.11	0.16589	0.14332	0.57034
CNAG_00074	CNAG_00074	751.17	0.24379	0.16839	0.45162
CNAG_00075	CNAG_00075	162.93	0.30694	0.2137	0.45667
CNAG_00076	NDX6	150.61	0.033052	0.15731	0.94371
CNAG_00077	CNAG_00077	1485.3	-0.14382	0.17845	0.71206
CNAG_00078	CNAG_00078	130.92	-0.38685	0.15103	0.10935
CNAG_00079	CNAG_00079	650.28	0.25264	0.29662	0.69801
CNAG_00080	CNAG_00080	85.881	0.35221	0.22602	0.4087
CNAG_00081	CNAG_00081	981.91	0.078094	0.14039	0.82101
CNAG_00082	CNAG_00082	200.82	0.089151	0.18408	0.84764
CNAG_00083	CCC1	289.06	-0.050514	0.19644	0.92947
CNAG_00084	CNAG_00084	652.13	-0.22391	0.1461	0.41729
CNAG_00085	CNAG_00085	156.58	-0.013079	0.11654	0.97356
CNAG_00086	CNAG_00086	372.82	-0.092449	0.16698	0.82145
CNAG_00087	CNAG_00087	165.37	0.36583	0.14648	0.12306
CNAG_00088	CNAG_00088	320.78	-0.052127	0.13251	0.87877
CNAG_00089	CNAG_00089	377.17	0.10724	0.1067	0.63111
CNAG_00090	CNAG_00090	338.32	-0.038727	0.13324	0.91627
CNAG_00091	CNAG_00091	361.17	0.49303	0.20947	0.15354
CNAG_00092	CNAG_00092	636.87	0.056887	0.10388	0.82274
CNAG_00093	CNAG_00093	513.98	0.47945	0.21219	0.17853
CNAG_00094	CNAG_00094	13.038	0.04099	0.38822	0.97555
CNAG_00095	CNAG_00095	528.88	-0.13005	0.13502	0.65185
CNAG_00096	CNAG_00096	50.092	-0.26603	0.22439	0.55565
CNAG_00097	ITR1	111.43	-0.04056	0.18401	0.94055
CNAG_00098	CNAG_00098	45.965	0.55958	0.30015	0.29225
CNAG_00099	CNAG_00099	231.13	-0.38519	0.12631	0.043783
CNAG_00100	CNAG_00100	3304.1	0.45203	0.17238	0.09762
CNAG_00101	KEI1	190.57	-0.17248	0.098696999999999993	0.33518
CNAG_00104	CNAG_00104	6521.3	0.24743	0.14608	0.35655
CNAG_00106	TCO5	582.07	0.18899	0.22347	0.69932
CNAG_00107	CNAG_00107	122.42	0.56361000000000006	0.2587	0.19463
CNAG_00108	CNAG_00108	551.32	-0.30463	0.23511	0.5091
CNAG_00109	CNAG_00109	714.98	-0.11852	0.1523	0.72275
CNAG_00110	HPI3	6.5448	-1.0567	0.69929	0.42604
CNAG_00111	CNAG_00111	611.07	0.060408	0.098164	0.79801
CNAG_00115	CNAG_00115	288.78	0.18939	0.20491	0.6677
CNAG_00116	CNAG_00116	5363.3	-0.20271	0.13557	0.43323
CNAG_00117	ERG24	443.22	-0.23256	0.12665	0.30232
CNAG_00118	CNAG_00118	125.47	-0.22387	0.14672	0.42039
CNAG_00119	CNAG_00119	172	-0.13002	0.16007	0.70934
CNAG_00120	CNAG_00120	482.32	0.13502	0.18157	0.7416
CNAG_00121	CNAG_00121	394.05	0.090894	0.1919	0.85103
CNAG_00122	CNAG_00122	11.815	0.21968	0.48787	0.86026
CNAG_00123	CNAG_00123	93.912	0.28229	0.19647	0.45667
CNAG_00124	CAS32	417.95	-0.3253	0.13298	0.1337
CNAG_00125	CRG1	57.8	0.2901	0.20078	0.4526
CNAG_00126	CNAG_00126	435.21	-0.16233	0.3044	0.82981
CNAG_00127	CNAG_00127	63.06	-0.098643	0.25275	0.88
CNAG_00128	CNAG_00128	13.035	-0.64221	0.48801	0.50189
CNAG_00129	CNAG_00129	94.231	-0.54559	0.14479	0.0072883
CNAG_00130	RCK2	763.65	0.34264	0.16986	0.24513
CNAG_00131	CNAG_00131	110.53	0.29822	0.43318	0.76418
CNAG_00132	CNAG_00132	173.86	0.36671	0.2181	0.36169
CNAG_00133	CNAG_00133	125.19	-0.20098	0.40001	0.84203
CNAG_00134	CNAG_00134	181.85	0.1474	0.14485	0.62585
CNAG_00135	CNAG_00135	123.57	-0.18362	0.17884	0.62135
CNAG_00136	CNAG_00136	1000.8	0.13884	0.090846	0.41932
CNAG_00137	CNAG_00137	390.64	0.030943	0.15334	0.94607
CNAG_00138	CNAG_00138	239.4	0.1156	0.13242	0.68999
CNAG_00139	CNAG_00139	397.61	0.15111	0.19371	0.72244
CNAG_00140	CNAG_00140	1708.5	0.018252	0.11743	0.96055
CNAG_00141	CNAG_00141	32.877	-0.011373	0.20948	0.98762
CNAG_00142	CNAG_00142	1837.3	0.019641	0.15392	0.96851
CNAG_00143	CNAG_00143	753.91	-0.17642	0.12286	0.45673
CNAG_00144	CNAG_00144	43.34	-0.16758	0.18769	0.681
CNAG_00145	CNAG_00145	85.423	-0.19889	0.16235	0.53922
CNAG_00146	PBY101	559.56	-0.29314	0.39572	0.74255
CNAG_00147	CNAG_00147	3811.3	-0.059767	0.11884	0.84203
CNAG_00148	CNAG_00148	220.49	-0.0769	0.18526	0.87116
CNAG_00149	CNAG_00149	5707.1	0.070366	0.14702	0.84933
CNAG_00150	PQP1	80.356	-0.15489	0.19187	0.71184
CNAG_00151	CNAG_00151	1045.4	0.2341	0.14966	0.40642
CNAG_00152	CNAG_00152	441.61	0.096176	0.1772	0.82465
CNAG_00153	CNAG_00153	150.35	-0.12526	0.13026	0.65209
CNAG_00154	CNAG_00154	125.26	0.26926	0.16683	0.38822
CNAG_00155	CNAG_00155	0.18917	0.24191	3.9656	NA
CNAG_00156	SP1	1488.3	0.30377	0.11415	0.091405
CNAG_00157	CNAG_00157	809.43	0.0097116	0.14744	0.98368
CNAG_00158	HOC3	184.66	-0.44704	0.10996	0.0029266
CNAG_00159	CNAG_00159	172.59	-0.13265	0.1461	0.67596
CNAG_00160	CNAG_00160	79.212	-0.0020424	0.20708	0.99803
CNAG_00161	CNAG_00161	279.19	0.5066	0.1476	0.01716
CNAG_00162	AOX1	15702	1.0095	0.17692	4.8118e-6
CNAG_00163	CNAG_00163	1712.3	0.25204	0.13656	0.2993
CNAG_00164	CNAG_00164	228.86	-0.67216	0.28455	0.15149
CNAG_00165	CNAG_00165	1215.9	0.095025	0.16979	0.82081
CNAG_00166	CNAG_00166	848.18	0.27667	0.17523	0.40053
CNAG_00167	CNAG_00167	109.06	-0.27476	0.11133	0.12909
CNAG_00171	CNAG_00171	34.897	-0.58931	0.20271	0.057435
CNAG_00172	CNAG_00172	17.464	-0.61874	0.45609	0.48767
CNAG_00173	CNAG_00173	266.09	-0.15633	0.24871	0.79113
CNAG_00174	CNAG_00174	184.84	0.10008	0.23128	0.86634
CNAG_00175	CNAG_00175	184.75	0.1135	0.14191	0.71574
CNAG_00176	CNAG_00176	396.99	-0.22871	0.17874	0.51484
CNAG_00177	CNAG_00177	2.5186	0.11369	1.1379	NA
CNAG_00178	CNAG_00178	512.18	-0.37686	0.18361	0.23365
CNAG_00179	GPA2	36.284	0.28205	0.23855	0.55749
CNAG_00180	CNAG_00180	184.68	0.25733	0.1365	0.28706
CNAG_00181	FYV10	143.26	0.095782	0.16474	0.81244
CNAG_00182	VPS29	194.3	0.045691	0.19203	0.93657
CNAG_00183	CNAG_00183	996.65	0.21166	0.21848	0.6493
CNAG_00184	CNAG_00184	515.24	-0.012976	0.097601	0.96647
CNAG_00185	CNAG_00185	269.55	0.15097	0.10873	0.47394
CNAG_00186	CNAG_00186	214.06	0.13445	0.17312	0.72372
CNAG_00187	UBP16	273.9	0.35932	0.18939	0.28259
CNAG_00188	CNAG_00188	313.18	-0.081466	0.12138	0.7737
CNAG_00189	CNAG_00189	130.67	0.12739	0.16601	0.72947
CNAG_00190	CNAG_00190	735.51	-0.14563	0.2281	0.78785
CNAG_00191	CNAG_00191	232.18	0.17646	0.15127	0.56646
CNAG_00192	CNAG_00192	362.28	0.046251	0.20131	0.9383
CNAG_00193	GAT1	1052.2	0.092343	0.22259	0.87116
CNAG_00194	CNAG_00194	1418.7	-0.14516	0.15253	0.65693
CNAG_00195	CNAG_00195	569.21	0.052948	0.14242	0.88757
CNAG_00229	CNAG_00229	51.143	0.11126	0.16474	0.77165
CNAG_00231	CNAG_00231	305.44	-0.058012	0.15667	0.88782
CNAG_00232	RPL30	6180.7	0.043471	0.14388	0.91204
CNAG_00233	CNAG_00233	1815.9	0.11494	0.098078	0.56363
CNAG_00234	CNAG_00234	182.67	-0.092008	0.12858	0.75326
CNAG_00235	AMT1	1086.3	-0.4383	0.24676	0.32376
CNAG_00236	CNAG_00236	320.75	0.30896	0.19381	0.39645
CNAG_00237	CNAG_00237	5308.5	-0.17417	0.15144	0.57338
CNAG_00238	CNAG_00238	2029	-0.38303	0.14655	0.099099
CNAG_00239	YAP1	414.36	0.17556	0.15211	0.57121
CNAG_00240	CNAG_00240	368.22	-0.28337	0.12212	0.16298
CNAG_00241	CNAG_00241	230.34	0.02843	0.1553	0.95179
CNAG_00242	CNAG_00242	16.363	-0.53468	0.33679	0.39844
CNAG_00243	CNAG_00243	245.01	0.036261	0.12235	0.91369
CNAG_00246	CNAG_00246	236.16	-0.13911	0.16598	0.70176
CNAG_00247	LYS9	100.27	-0.58019	0.26507	0.1926
CNAG_00248	CNAG_00248	108.54	-0.2948	0.15717	0.28954
CNAG_00249	CNAG_00249	203.55	0.42063	0.14321	0.054384
CNAG_00250	CNAG_00250	171.95	0.041088	0.2232	0.95152
CNAG_00251	CNAG_00251	54.049	0.011146	0.21686	0.98772
CNAG_00252	CNAG_00252	241.85	-0.16465	0.1293	0.51812
CNAG_00253	CNAG_00253	85.547	-0.24315	0.34317	0.75713
CNAG_00254	CNAG_00254	428.6	0.36565	0.19403	0.28729
CNAG_00255	CNAG_00255	387.54	-0.15609	0.11379	0.48154
CNAG_00256	CNAG_00256	702.82	0.013144	0.13622	0.9772
CNAG_00257	CNAG_00257	205.58	-0.13335	0.18664	0.75397
CNAG_00258	CNAG_00258	122.12	-0.50978	0.15388	0.02244
CNAG_00259	CNAG_00259	818	0.11941	0.12048	0.63696
CNAG_00260	CNAG_00260	623.62	-0.0022548	0.13181	0.99498
CNAG_00261	CNAG_00261	2267.1	-0.033047	0.09392	0.89292
CNAG_00262	CNAG_00262	264.16	0.84953	0.18682000000000001	5.4723e-4
CNAG_00263	PTP4	290.03	0.45147	0.13579	0.021962
CNAG_00264	CNAG_00264	1240.4	0.30077	0.11746	0.10943
CNAG_00265	IDI1	1337.5	-0.11995	0.14182	0.69932
CNAG_00266	YFH7	144.83	0.057515	0.15184	0.8849
CNAG_00267	CNAG_00267	82.122	-0.14905	0.16549	0.67822
CNAG_00268	ILV2	1925.1	0.16657	0.1682	0.63712
CNAG_00269	CNAG_00269	18.704	-0.2209	0.34769	0.78912
CNAG_00270	CNAG_00270	1727.1	-0.12814	0.097432	0.50189
CNAG_00271	CNAG_00271	215.6	0.020242	0.11448	0.95426
CNAG_00272	CNAG_00272	280.12	-0.12737	0.13666	0.66469
CNAG_00273	CNAG_00273	72.101	-0.015958	0.19342	0.98124
CNAG_00274	CNAG_00274	116.32	-0.052862	0.14645	0.89046
CNAG_00275	CNAG_00275	48.932	0.26851	0.23504	0.57544
CNAG_00276	CNAG_00276	158.2	-0.11734	0.20282	0.81351
CNAG_00277	CNAG_00277	191.66	0.45575	0.13126	0.015198
CNAG_00278	CNAG_00278	324.27	-0.17163	0.15488	0.5879
CNAG_00279	CNAG_00279	235.87	-0.15447	0.19073	0.71093
CNAG_00280	CNAG_00280	796.94	0.034701	0.12562	0.92296
CNAG_00283	CNAG_00283	113.25	-0.2849	0.15044	0.28375
CNAG_00284	CNAG_00284	179.18	-0.10095	0.13702	0.74456
CNAG_00285	CNAG_00285	158.64	3.0156e-4	0.26166	0.9997
CNAG_00286	NAB2	576.44	0.35855	0.11993	0.049133
CNAG_00287	CNAG_00287	1773.9	0.15669	0.18332	0.69732
CNAG_00288	CNAG_00288	183.93	0.12825	0.14759	0.69135
CNAG_00289	CNAG_00289	224.34	0.29796	0.19293	0.4133
CNAG_00290	CNAG_00290	344.86	-0.090649	0.16433	0.82218
CNAG_00291	CNAG_00291	34.502	0.44815	0.3258	0.47915
CNAG_00292	CNAG_00292	2679.1	0.36096	0.096152	0.0076137
CNAG_00293	RAS1	657.52	-0.28493	0.11691	0.1337
CNAG_00294	CNAG_00294	355.24	-0.21159	0.10601	0.25171
CNAG_00295	CNAG_00295	4.7563	0.20766	0.65142	0.9064
CNAG_00299	CNAG_00299	253.53	-0.10947	0.15963	0.76544
CNAG_00300	CNAG_00300	318.61	0.32809	0.14026	0.15751
CNAG_00301	CNAG_00301	433.38	0.19013	0.18329	0.617
CNAG_00302	CNAG_00302	58.752	0.091255	0.50513	0.95341
CNAG_00303	CNAG_00303	21.686	-0.42019	0.37108	0.57805
CNAG_00304	CNAG_00304	230.27	0.081009	0.14361	0.81918
CNAG_00305	CNAG_00305	2879.4	0.3071	0.14323	0.20384
CNAG_00306	MTN2	37.33	0.078699	0.44929	0.95454
CNAG_00307	CNAG_00307	1417.1	0.14629	0.1309	0.5842
CNAG_00308	CNAG_00308	85.377	-0.18822	0.17273	0.59513
CNAG_00309	CNAG_00309	202.53	-0.0075632	0.12641	0.98468
CNAG_00310	CNAG_00310	174.85	0.12486	0.15882	0.72019
CNAG_00311	CNAG_00311	587	-0.19769	0.11866	0.36544
CNAG_00312	CNAG_00312	146.99	0.13558	0.14644	0.6677
CNAG_00313	CNAG_00313	135.8	-0.044064	0.12654	0.89417
CNAG_00314	CNAG_00314	85.586	0.17515	0.14513	0.54883
CNAG_00315	CNAG_00315	152.39	0.10885	0.28645	0.88408
CNAG_00316	HAM1	258.79	0.024496	0.10353	0.93685
CNAG_00317	CNAG_00317	515.15	0.11363	0.16293	0.76006
CNAG_00318	CNAG_00318	535.43	-0.16255	0.15733	0.61821
CNAG_00319	CNAG_00319	491.33	-0.21018	0.12306	0.35062
CNAG_00320	CNAG_00320	166.1	-0.31107	0.12593	0.12867
CNAG_00321	CNAG_00321	65.931	-0.51962	0.84157	0.79757
CNAG_00322	CNAG_00322	235.74	0.27113	0.20676	0.50271
CNAG_00323	CNAG_00323	2.489	0.59982	0.78959	NA
CNAG_00326	CNAG_00326	1008.8	-0.050389	0.12401	0.87468
CNAG_00327	CNAG_00327	57.023	-0.33282	0.21598	0.41415
CNAG_00328	CNAG_00328	240.87	0.033869	0.21471	0.9597
CNAG_00329	CNAG_00329	664.36	-0.0090607	0.20362	0.98851
CNAG_00330	CNAG_00330	762.33	0.14543	0.16059	0.67754
CNAG_00331	CNAG_00331	143.71	-0.4004	0.20177	0.25521
CNAG_00332	SIP4	573.81	-0.2767	0.17346	0.39608
CNAG_00333	CNAG_00333	29.174	-0.38344	0.24189	0.39902
CNAG_00334	CNAG_00334	21724	-0.18341	0.14769	0.53275
CNAG_00335	CNAG_00335	362.18	0.059457	0.13828	0.86706
CNAG_00337	CNAG_00337	1094.4	0.41286	0.13011	0.032354
CNAG_00342	CNAG_00342	504.42	-0.086778	0.11864	0.74743
CNAG_00343	CNAG_00343	64.652	-0.25283	0.1751	0.45301
CNAG_00344	CNAG_00344	93.114	0.051349	0.14625	0.89292
CNAG_00345	CNAG_00345	442.59	0.061505	0.17155	0.89106
CNAG_00346	CNAG_00346	92.035	0.35593	0.18853	0.28637
CNAG_00347	CNAG_00347	270.31	0.066991	0.21728	0.911
CNAG_00348	CNAG_00348	534.03	0.47765	0.16178	0.052791
CNAG_00349	CNAG_00349	549.92	0.35028	0.23165	0.42604
CNAG_00351	CNAG_00351	252.69	0.067732	0.13442	0.84203
CNAG_00352	CNAG_00352	422.64	0.063754	0.1593	0.8775
CNAG_00353	LPI16	159.02	-0.31702	0.16242	0.26573
CNAG_00354	CNAG_00354	887.7	-0.13192	0.092094	0.45766
CNAG_00355	CNAG_00355	1075.1	0.15474	0.14286	0.59643
CNAG_00356	CNAG_00356	308.41	0.22971	0.17727	0.5091
CNAG_00357	CNAG_00357	279.15	0.46686	0.12159	0.0058531
CNAG_00358	CNAG_00358	352.6	-7.2543e-4	0.12785	0.99893
CNAG_00359	CNAG_00359	442.97	-0.080588	0.15469	0.83519
CNAG_00360	CNAG_00360	563.7	0.34054	0.1806	0.28701
CNAG_00361	RVS167	648.68	-0.32387	0.16574	0.26521
CNAG_00362	CNAG_00362	249	0.07812	0.12081	0.78353
CNAG_00363	TCO6	689.33	0.29634	0.1358	0.19399
CNAG_00364	CNAG_00364	219.36	0.3684	0.14956	0.12976
CNAG_00365	CNAG_00365	299.62	-0.20404	0.10942	0.29218
CNAG_00366	CNAG_00366	15.857	0.19546	0.46465	0.8686
CNAG_00367	DYN5	119.04	-0.025878	0.17141	0.96108
CNAG_00368	CNAG_00368	124.3	0.15386	0.14748	0.61456
CNAG_00369	CNAG_00369	269.73	0.1036	0.15025	0.76397
CNAG_00370	UBI1	5820.3	-0.025251	0.14649	0.95515
CNAG_00371	CNAG_00371	39.591	0.072496	0.18936	0.88344
CNAG_00372	CNAG_00372	356.42	0.065458	0.18258	0.89106
CNAG_00373	CNAG_00373	95.581	-0.031729	0.23511	0.96634
CNAG_00374	CNAG_00374	524.31	0.27268	0.19588	0.47281
CNAG_00375	GCN5	344.71	-0.058562	0.11498	0.83952
CNAG_00377	CNAG_00377	457.64	-0.029318	0.16923	0.95502
CNAG_00378	CNAG_00378	349.91	0.24907	0.34774	0.75312
CNAG_00383	APT3	299.97	-0.020566	0.12384	0.9572
CNAG_00384	CNAG_00384	14.223	-0.1333	0.29513	0.86002
CNAG_00385	CNAG_00385	674.46	0.015372	0.14913	0.97578
CNAG_00386	CNAG_00386	890.04	0.17938	0.19888	0.67822
CNAG_00387	LPI13	300.23	0.02918	0.1141	0.92989
CNAG_00388	CNAG_00388	594.25	-0.1923	0.10148	0.2837
CNAG_00389	CNAG_00389	255.71	-0.27747	0.13363	0.22519
CNAG_00390	YMR1	87.393	0.215	0.15806	0.48571
CNAG_00391	CNAG_00391	264.61	0.34855	0.22163	0.40232
CNAG_00392	CNAG_00392	67.067	-0.014387	0.18633	0.98142
CNAG_00393	CNAG_00393	632.92	-0.40531	0.51098	0.7178
CNAG_00394	CNAG_00394	1648.2	-0.067446	0.19055	0.89255
CNAG_00395	CNAG_00395	248.8	-0.029784	0.13712	0.94083
CNAG_00396	PKA1	272.44	0.30057	0.13366	0.18017
CNAG_00397	CNAG_00397	167.5	-0.4017	0.47346	0.69867
CNAG_00398	CNAG_00398	450.41	0.14076	0.13015	0.59734
CNAG_00399	CNAG_00399	666.58	0.022265	0.1635	0.96634
CNAG_00400	CNAG_00400	581.13	0.032204000000000003	0.15613	0.94549
CNAG_00401	CNAG_00401	216.21	-0.24093	0.11667	0.22959
CNAG_00402	CNAG_00402	897.85	0.15087	0.19301	0.72219
CNAG_00403	CNAG_00403	51.344	-0.40879	0.20891	0.2647
CNAG_00404	CNAG_00404	282.09	-0.056693	0.2188	0.92911
CNAG_00405	KIC1	152.59	-0.29133	0.12648	0.16813
CNAG_00406	CNAG_00406	78.185	-0.23249	0.17286	0.49249
CNAG_00407	CNAG_00407	1003.5	0.76791	0.199	0.0056128
CNAG_00408	PPH3	1042.1	0.77338	0.18472	0.0020017
CNAG_00409	CNAG_00409	112.75	0.02169	0.2662	0.98142
CNAG_00410	CNAG_00410	395.25	-0.22537	0.082822	0.082062
CNAG_00411	CNAG_00411	323.01	-0.088263	0.12875	0.76544
CNAG_00413	OFD1	1166.4	0.64917	0.11672	9.3526e-6
CNAG_00414	MAK32	95.275	0.26233	0.16583	0.39991
CNAG_00415	CDC2801	140.44	-0.27151	0.14701	0.29909
CNAG_00416	CNAG_00416	126.97	-0.22501	0.15663	0.45667
CNAG_00417	CNAG_00417	3791.7	-0.058207	0.10092	0.81405
CNAG_00418	CNAG_00418	2746.4	0.075331	0.1258	0.80603
CNAG_00419	CNAG_00419	245.63	-0.17234	0.60103	0.91743
CNAG_00420	CNAG_00420	209.51	-0.1162	0.14441	0.71274
CNAG_00421	CNAG_00421	879.74	0.56397	0.12938	0.0011896
CNAG_00422	CNAG_00422	235.34	-0.27018	0.116	0.16044
CNAG_00423	CNAG_00423	61.277	0.035945	0.18765	0.949
CNAG_00424	CNAG_00424	495.88	0.37361	0.38396	0.64819
CNAG_00425	CNAG_00425	91.037	0.43696	0.30448	0.45723
CNAG_00426	CNAG_00426	144.02	0.087041	0.15285	0.81801
CNAG_00427	PTC5	403.96	-0.3584	0.23677	0.42534
CNAG_00428	CNAG_00428	147.72	-0.249	0.17898	0.47281
CNAG_00429	CNAG_00429	299.56	-0.0076618	0.16672	0.98851
CNAG_00430	CNAG_00430	104	0.071641	0.16129	0.86165
CNAG_00433	CNAG_00433	141.47	0.043892	0.2723	0.9581
CNAG_00434	CNAG_00434	171.17	-0.18216	0.13736	0.49992
CNAG_00435	CNAG_00435	152.12	-0.11235	0.13359	0.70037
CNAG_00436	CNAG_00436	314.87	-0.18977	0.097419	0.26708
CNAG_00437	CNAG_00437	163.79	0.034948	0.13737	0.93038
CNAG_00438	CNAG_00438	118.04	0.2867	0.17257	0.3668
CNAG_00439	CNAG_00439	237.79	-0.026136	0.15323	0.9552
CNAG_00440	SSN801	109.11	0.054166	0.15193	0.89209
CNAG_00441	IMD1	5843.3	-0.06612	0.15975	0.87129
CNAG_00442	CNAG_00442	967.81	0.12919	0.16455	0.72037
CNAG_00443	CNAG_00443	70.377	-0.14001	0.2112	0.77705
CNAG_00444	CNAG_00444	108.79	-0.053877	0.18153	0.91362
CNAG_00445	NHP6B01	1984.4	0.45452	0.11324	0.0035742
CNAG_00446	CNAG_00446	9.5839	0.22488	0.48912	0.85632
CNAG_00447	CNAG_00447	1156.3	0.019686	0.13654	0.96329
CNAG_00448	CNAG_00448	295.66	0.09451	0.13376	0.75783
CNAG_00449	CNAG_00449	787.49	0.10055	0.13127	0.73038
CNAG_00450	LEU2	2117.2	-0.21727	0.2392	0.67596
CNAG_00451	CNAG_00451	72.423	-0.20725	0.1918	0.59737
CNAG_00452	CNAG_00452	73.154	0.14537	0.23456	0.79637
CNAG_00453	CNAG_00453	10662	0.81708	0.16399	1.0177e-4
CNAG_00454	CNAG_00454	130.47	0.3465	0.29667	0.56581
CNAG_00455	UBP16	814	0.021335	0.19378	0.97356
CNAG_00456	ISP6	1120.1	-0.042857	0.17665	0.93466
CNAG_00457	GLN1	6559.8	0.14575	0.14554	0.63287
CNAG_00458	CNAG_00458	1087.2	0.056001	0.097925	0.81633
CNAG_00460	LIV1	209	0.26073	0.25397	0.62135
CNAG_00461	CNAG_00461	471.36	0.11991	0.16317	0.74551
CNAG_00462	CNAG_00462	362.31	-0.095293	0.13247	0.75167
CNAG_00463	CNAG_00463	15.191	0.11086	1.6266	0.98291
CNAG_00464	CNAG_00464	686.6	-0.21844	0.1068	0.23561000000000001
CNAG_00465	CNAG_00465	1659.5	0.80444	0.16544	1.5421e-4
CNAG_00466	CNAG_00466	78.578	-0.091048	0.17438	0.83513
CNAG_00467	CNAG_00467	111.13	-0.15733	0.18169	0.69212
CNAG_00468	CNAG_00468	267.14	-0.19857	0.14595	0.4856
CNAG_00469	CNAG_00469	260.3	0.16616	0.09745	0.35197
